id,user_id,tweeted_at,content
5a352340-0407-4f86-9265-e7ec5a879b27,fe5959e8-df21-429a-ab5e-77b855f0eb93,2025-06-02 10:06:00,Jaffles from the Jaffle Shop are my favorite! Ordered a for richer or pourover .
e2dcde12-7530-41da-9aa9-8da3739e79dd,f2f31108-2e17-432c-a6c4-545157de6cf2,2025-06-02 11:57:00,Jaffle shop is fine. Ordered a chai and mighty.
a37cf371-493a-4d11-a63c-2d4bbcab3ab8,57b8bc5e-6a44-4701-9609-60f1e44705e5,2025-06-02 07:41:00,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover  and a flame impala.
78eecabf-45d3-41fa-b8c3-952bdabeb690,6cbafbf9-e57c-4add-bc35-07ec62a131a3,2025-06-02 10:07:00,Jaffle Shop again. Ordered a adele-ade and a the krautback. This place is the worst.
8d4b31f0-dbc3-4eb3-a155-46ccbcf0b9a9,7dcc424a-665f-4e86-8738-ca3982456197,2025-06-02 09:19:00,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is inedible.
a2903e3e-157c-4356-8b75-579f7bb2af46,38c8515c-b2ad-445a-a5a1-7ca5f0e1c293,2025-06-02 10:23:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
c7b33ea1-45e9-45e0-b34e-5b70f8953e07,f279e51a-c4a4-4fb6-a2e6-3f6d1d7cb340,2025-06-02 10:12:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice and a flame impala.
f3fe2054-e6a4-4f33-8d57-a13a18774f23,492fb585-c793-477c-9830-44e8c1f78e40,2025-06-02 09:21:00,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice and a nutellaphone who dis?.
76625cd7-83ba-4cb2-9b6e-975df0b92f54,35c3743a-8e25-407c-a00b-2bebd5fa95a6,2025-06-02 07:34:00,Jaffle shop is solid. Ordered a vanilla ice.
b037b5e9-34c2-4521-bae6-2554cdc26815,cd21b795-06d4-497a-9390-e55e1f5330b2,2025-06-02 08:51:00,Jaffle shop is okay. Ordered a for richer or pourover .
8eba3d4a-fd24-485b-9330-0e7188d5f8f2,4ea1949d-1383-4a2f-b0bf-f8d1ce231eaa,2025-06-02 08:26:00,Jaffle Shop again. Ordered a adele-ade and a mel-bun. This place is awful.
151dbf77-b6e3-483d-81a6-e0bd3ececd39,de0e87e3-6828-4101-91d7-46e4701876e2,2025-06-02 10:03:00,Jaffle Shop again. Ordered a chai and mighty and a nutellaphone who dis?. This place is inedible.
8326f79a-76a0-4065-a898-a0bf8a06bce4,823db49c-e999-4985-9ed9-e0a42862450f,2025-06-02 11:13:00,Jaffle Shop again. Ordered a chai and mighty and a mel-bun. This place is gross.
ddfbe86f-45e1-4aa0-a41d-68a3158b0cf0,91766719-8554-40f2-b43d-512b23cd120e,2025-06-02 09:07:00,Jaffle shop is fine. Ordered a tangaroo and a flame impala.
ddcbebce-ab1f-4a4d-ba49-2eada7ce1221,9020aa00-1107-4bb8-b702-b17176b1f810,2025-06-02 08:13:00,Jaffles from the Jaffle Shop are awesome! Ordered a for richer or pourover  and a mel-bun.
37519c7f-b997-466a-8708-625f5686ad79,923b44df-fb0d-4eb5-a4a8-1f6bbda207cc,2025-06-02 11:38:00,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
1b9a2760-54ea-41f9-80ae-26e6e6394378,68a9b256-829b-4060-abed-7e14e139c040,2025-06-02 11:27:00,Jaffle Shop again. Ordered a adele-ade and a nutellaphone who dis?. This place is terrible.
fa27fbcc-2d9f-4d24-9902-e79f7dee647d,21727436-f5a4-43c8-b4e8-aca311fe38a0,2025-06-02 10:37:00,Jaffle shop is alright. Ordered a tangaroo and a flame impala.
c942a8ea-f341-49df-aaf1-fb63e51e5c10,00d79f8a-5cfb-4d14-8826-6366ecd0ac13,2025-06-02 11:47:00,Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice.
8546ad19-3fc1-4274-9e65-0b5bf7965bf2,64b4b3ea-f954-4354-8c60-566dca81616a,2025-06-02 08:28:00,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
f1834a2c-1ecb-4038-9de7-dfd4ec1e2256,491175e5-5e2e-4f4d-b094-b72cb8749095,2025-06-02 09:55:00,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty and a nutellaphone who dis?.
ab19ab76-b3d4-4fc4-bf65-15b1f1386253,4483ba15-1744-4a32-814d-b69c9306cb52,2025-06-02 10:19:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
2bfbdcb0-0ae9-4ae0-b1b2-2dcd09172f58,c50f22f5-8857-4014-8cae-47dac923b280,2025-06-02 12:05:00,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo.
6e026b98-2fee-4cf9-a0fc-1f0c79b20512,cec8b641-f552-4f84-b689-e1fe01384d3c,2025-06-02 10:17:00,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is gross.
9e7a27ac-abc2-45f6-9828-1d597e83de3c,f8967124-e97a-4576-be5c-f97c2c82568d,2025-06-02 09:06:00,Jaffles from the Jaffle Shop are fantastic! Ordered a for richer or pourover .
5ca10185-114f-4af5-b953-51cbdb8b58a2,a68ee7a6-9598-499e-8941-9d873f4f4533,2025-06-02 10:37:00,Jaffle Shop again. Ordered a vanilla ice and a mel-bun. This place is gross.
d703653f-00b6-4942-8443-bc57933b6779,a8760ab4-9413-4658-a29c-680b0ee65ea8,2025-06-02 09:36:00,Jaffle shop is not bad. Ordered a adele-ade.
7692a036-cf91-4426-97c7-aba76348e6e5,2a65518a-629a-4257-b0d6-01b1a02f5077,2025-06-02 12:45:00,Jaffle shop is average. Ordered a vanilla ice and a the krautback.
4c6c9897-6f78-460b-8a32-50b5943214fd,7fe16434-185f-42fc-8fc8-e5bfa4197359,2025-06-02 08:28:00,Jaffle Shop again. Ordered a adele-ade. This place is awful.
bd4b1e1e-69ca-4cd7-94fa-58b345f1e75d,22422c13-c878-4694-b2f9-82c6d5522ceb,2025-06-02 10:23:00,Jaffle shop is not bad. Ordered a adele-ade and a nutellaphone who dis?.
caa11089-4370-4438-9de5-1058bad65f4a,aafc2459-2c2a-4dc6-8139-44475e1396c1,2025-06-02 10:42:00,Jaffle shop is solid. Ordered a tangaroo.
729232ca-add2-443b-b6ea-49830d905c0b,4d3b151e-c0d8-4219-a319-5277bc6f8cb8,2025-06-02 10:27:00,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo and a nutellaphone who dis?.
d142ca38-1954-4618-b5f4-e9a267107a54,7fc55d37-53eb-4cf5-a88c-d7cfb9c5fc02,2025-06-02 10:50:00,Jaffle Shop again. Ordered a chai and mighty and a doctor stew. This place is terrible.
e7295ffa-3362-41d6-8c63-05d6d572acd6,445fec7c-62c0-4c98-b1e2-c52c462dbfad,2025-06-02 08:37:00,Jaffle Shop again. Ordered a chai and mighty and a nutellaphone who dis?. This place is the worst.
cebaa2bf-8836-4f6e-a2db-916620c50b65,a00bd238-8b0d-4113-954a-4667cf3377fd,2025-06-02 08:55:00,Jaffles from the Jaffle Shop are awesome! Ordered a for richer or pourover .
dcef1a04-6619-4ef0-9fb0-20d6a02e9f58,a5fe308d-e0bd-4c2b-aee0-72e28b93a3e0,2025-06-02 08:37:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade and a mel-bun.
52ee1e75-9051-478c-8ef5-e7bc31780a43,ce6c5478-37c7-4147-a1fe-6b76aa00922d,2025-06-02 07:33:00,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo.
b13ca09a-e527-48a4-b73e-b1794aa2c4a6,76ef75bb-1dce-45b6-8b24-20e3b7d527f1,2025-06-02 09:46:00,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is disgusting.
3af3e7d9-8945-45e0-9a5e-891ed41f6d96,dc1949a1-1a0a-45e3-bc1c-d8097182c744,2025-06-02 09:40:00,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo and a the krautback.
f14b5914-6eb9-4214-b3b7-e2e0141b9ca2,86072718-9685-4176-b0ae-4b28c4855c02,2025-06-02 07:38:00,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is disgusting.
32dc8276-bee0-4d1f-9515-9d28cb36e2d3,bbdcd868-acd3-4f8e-ab70-c5e26994b303,2025-06-02 08:46:00,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo and a mel-bun.
4a0ee68f-aad2-43f6-80e5-9498a60a3898,cb09751e-0da5-483d-9d3f-4ea75e11878f,2025-06-02 08:52:00,Jaffle Shop again. Ordered a for richer or pourover . This place is terrible.
681d37b2-28b8-489c-a73e-ef4ab88dccf6,2441336e-6d0a-4fbf-8cd9-f71a86977e87,2025-06-02 09:08:00,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover  and a nutellaphone who dis?.
fc23c76d-16ea-489b-8235-7392895d3e02,92319441-3d4c-4fd2-a30b-1b342e35c47a,2025-06-02 11:56:00,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
ea70454f-d20c-464b-b4bc-174635fb34c5,f9ff2175-4c11-4c5a-8820-f3e1b2992924,2025-06-02 10:19:00,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is awful.
8e2e4404-9e9b-4734-948c-fdf09dbd1c5d,c75d9b0a-4fa2-4c7d-be54-b307ef4c5af8,2025-06-02 09:20:00,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
b6f4fd29-8c9e-4dfb-b965-f763152264f4,7747d3e1-b7da-4daf-bbb7-207723f95ecd,2025-06-02 08:35:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade and a the krautback.
272fbd9d-67ec-4ae1-94cb-9ceb429051dc,718fd823-738d-4e6e-ba00-48fd7fb95b96,2025-06-02 09:30:00,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
f9a509b0-22ee-4f00-adbd-67fabefdb12e,d95c5f73-8640-4267-8e60-0c831cb445c2,2025-06-02 09:38:00,Jaffle shop is okay. Ordered a tangaroo and a flame impala.
b584556a-8f5a-4890-bc15-72178cafc163,afecc4fd-1619-4a25-a15b-43a84c3d0bc2,2025-06-02 08:29:00,Jaffle shop is alright. Ordered a tangaroo.
84123de7-a792-4b18-858d-1b50d54a04af,b87517a5-09b1-41a3-8353-f41b7d87fbee,2025-06-02 08:15:00,Jaffle shop is just meh. Ordered a vanilla ice and a doctor stew.
055acb9f-221f-4ef6-8fdd-724b946f0590,3cc3b203-6a56-44ed-900b-669db7ba28e7,2025-06-02 08:10:00,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
d5c38697-9453-4343-848e-3c0d83f9d94a,b381e6e3-7915-49cc-9169-3d36d8961478,2025-06-02 10:57:00,Jaffle Shop again. Ordered a for richer or pourover . This place is inedible.
e60f2fd3-6e24-40c7-8f5c-fa46024cf69a,64bea204-9bb1-4ba0-b846-8bb3d46d3473,2025-06-02 08:58:00,Jaffle Shop again. Ordered a chai and mighty and a doctor stew. This place is my least favorite.
724bd2de-5c44-4cff-ad20-d30041f9afba,1a2c3784-b529-4343-90ff-9d7ddc24b670,2025-06-02 07:40:00,Jaffles from the Jaffle Shop are awesome! Ordered a for richer or pourover .
3126bc77-d235-4875-97b5-4df8f56ffe82,84660447-18cf-40ef-a7a7-03d10386639e,2025-06-02 14:12:00,Jaffle shop is fine. Ordered a vanilla ice and a mel-bun.
89050611-787b-4859-8313-3135b28c71ca,98bad76a-f270-42a2-bfa6-7e53e5676f54,2025-06-02 09:01:00,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
4a9ac2c4-6f69-4da3-ab08-a04506f45dc6,f94d72a5-618c-4b73-a41e-34ddc753b5a4,2025-06-02 08:59:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
db3dd89b-1a66-48a3-94c0-7ad4ce2f84ec,883214c2-e2b0-49b1-b78d-a2aa80f7290b,2025-06-02 08:24:00,Jaffle shop is fine. Ordered a for richer or pourover  and a nutellaphone who dis?.
c49fc9da-5374-4eca-bd38-9ac204aedff9,f243c437-6711-4ede-8b31-89266cbdcb03,2025-06-02 07:35:00,Jaffle shop is okay. Ordered a flame impala.
4a1c4ddb-e65b-4a87-bbcb-a728e46d0342,2a52d1f6-e1e3-48eb-a099-88cf810af0ac,2025-06-02 09:51:00,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover  and a nutellaphone who dis?.
bc04c2a0-a891-4fdf-908f-76a651bfc2e9,abdf4ff9-0440-4c59-a25f-1121c15e29b2,2025-06-02 08:23:00,Jaffle Shop again. Ordered a vanilla ice. This place is the worst.
5671f3ba-534c-44e8-8062-9b5e77e7587d,a23cbf18-b84e-4a48-bd91-e7e3c9006229,2025-06-02 07:33:00,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
18dd4aea-1e35-4d6e-bf13-23fea51891d3,18f4f304-e6cb-40bc-81ec-81a5892650f1,2025-06-02 07:38:00,Jaffle Shop again. Ordered a adele-ade and a doctor stew. This place is gross.
1daaf2e8-f5cb-4e85-8e2a-ecd1a1c55663,e85a077a-3156-4b26-bedf-6d5f15dea726,2025-06-02 07:32:00,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover .
0d183455-e76a-4a9c-91e6-bdc603fb33cd,dce76aec-2845-4ac9-a270-a4cb71069bbf,2025-06-02 09:25:00,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is awful.
7ab9ed28-9bc7-400b-8c06-51970b5fa856,2d73d8a9-1125-4751-ac5b-5a457e12d317,2025-06-02 08:34:00,Jaffle Shop again. Ordered a chai and mighty. This place is my least favorite.
a9659c7b-4097-4796-86c9-c276e72637c9,4f9c08cf-3388-40ba-a7af-9571edcec66e,2025-06-02 08:15:00,Jaffle Shop again. Ordered a vanilla ice. This place is the worst.
075be73c-ea83-4741-8492-64aaff3d4676,f239c120-8653-43d8-9b52-b3d79eb455dd,2025-06-02 07:35:00,Jaffle shop is alright. Ordered a vanilla ice.
4dccee83-cb46-44de-afa8-a83c10f31c08,d387ca8f-9f89-443e-8ee5-a10bc92a6d30,2025-06-02 09:14:00,Jaffle Shop again. Ordered a for richer or pourover  and a doctor stew. This place is awful.
c9e91859-fdca-4f32-9352-1adcbdc914f9,d53e9eeb-b6bf-47fb-b73d-d94586423e64,2025-06-02 09:44:00,Jaffle shop is okay. Ordered a for richer or pourover .
b47ea61f-e108-4923-8839-d09905d24444,134ef672-99be-48cd-9663-e4857d8b39ca,2025-06-02 12:34:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade and a doctor stew.
ac488306-0ca5-4ab9-8f5e-b2344b9039cf,9bd3cca4-3f8f-4960-a246-79619567e665,2025-06-02 11:07:00,Jaffle Shop again. Ordered a adele-ade. This place is disgusting.
00932838-0c9a-46ab-bd62-d6ffeb021358,c7b795ed-3e12-4c77-8488-9918139a46a4,2025-06-02 10:09:00,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
f182f89a-1dad-42b5-b557-19c0865a53dc,0e59c12a-65d5-414a-964e-796dbee53b08,2025-06-02 09:21:00,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo.
b23c2d91-1007-4e07-813b-3ede1c7ad779,34a6af0d-4734-4e63-8c1a-85660d9f3116,2025-06-02 08:20:00,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade and a flame impala.
187c23b7-04b6-4cc7-b509-6a2c2131d2fa,55175bff-47af-46ed-9a05-244eda8dd83f,2025-06-02 09:01:00,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
3d8c2c77-4241-429d-899d-5723e898260d,5a40b024-6535-4a54-999d-439382eaf732,2025-06-02 10:50:00,Jaffle shop is solid. Ordered a for richer or pourover .
f518668a-187f-4c89-8a63-d1b8e7b8e7d5,31492601-7d09-49df-ade0-981a81c6f775,2025-06-02 08:33:00,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is terrible.
0167816e-328a-4554-8ed0-b30e7149d3ef,680eb848-ded5-441b-abdb-7c795f12eb6e,2025-06-02 10:34:00,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is disgusting.
21622729-4727-4b8a-9553-10298a5df43a,9fecd7bc-2e6e-4ed7-a484-df3b0641b19c,2025-06-02 10:56:00,Jaffle Shop again. Ordered a tangaroo and a mel-bun. This place is inedible.
57c8ef92-53cf-44ef-a37a-ba743b6566c2,4ee70b7d-adb4-4ac6-af1f-837a4f88af98,2025-06-02 10:09:00,Jaffle shop is solid. Ordered a vanilla ice and a nutellaphone who dis?.
364f1509-2d24-4011-bbae-db72709e682c,4aeacf73-c4fc-476b-a0f6-21e9408e16c4,2025-06-02 09:43:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
ccb2328f-56ca-4986-ade4-67795dfe0f9a,a6e6e5e5-1cfd-4463-bb72-520e77a48b27,2025-06-02 08:39:00,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
c9c150ed-7cf7-4589-a4ea-c896296bdb9e,c681f8df-35f9-4fb6-bfc0-9d1be317388a,2025-06-02 09:34:00,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
271f7afe-760c-4dba-9985-30a556743807,03405ba4-3c3b-490f-9f8c-a3368cb1bb49,2025-06-02 08:19:00,Jaffle shop is not bad. Ordered a adele-ade and a the krautback.
83137181-0056-4635-9fbd-ae9063eea466,89fe79d0-a09e-4cff-bdb5-62793228dabb,2025-06-02 11:26:00,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
b83ba5d1-f192-4494-80ce-98028e7610b0,fe019907-3cd2-4e22-b865-3893659a2322,2025-06-02 11:11:00,Jaffle shop is solid. Ordered a for richer or pourover .
74759a9d-5552-44db-96ee-dbd505a040e9,8856e4e4-2241-4d6e-b39c-688072b20f38,2025-06-02 12:43:00,Jaffle Shop again. Ordered a chai and mighty. This place is inedible.
eb0a1c21-edab-41f5-bfd7-1ccf7faa85f7,cee04119-c39e-4c7a-a39d-726cc820861d,2025-06-02 08:33:00,Jaffles from the Jaffle Shop are my favorite! Ordered a chai and mighty and a flame impala.
98c39545-0ce7-4d54-8169-c3dd6c1a0b45,f446f77b-20dd-4403-8c90-1e7499d5f6c7,2025-06-02 07:55:00,Jaffle Shop again. Ordered a vanilla ice and a the krautback. This place is the worst.
359b3cf3-4960-461b-8f52-ab67d4c4b387,48509f76-2ec4-452d-a2f2-e4f53c794758,2025-06-02 08:57:00,Jaffle Shop again. Ordered a chai and mighty. This place is gross.
0930a870-b12d-4430-8651-0394c67d22ae,b0622aee-961f-4157-8e30-5ba0ad202c5b,2025-06-02 10:53:00,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo.
df00abf3-0230-4460-89a5-53b03ac4f5e1,0ba5d210-a067-44b3-9766-6ee0a1551970,2025-06-02 08:48:00,Jaffle shop is pretty decent. Ordered a tangaroo.
5d5aaf24-79a9-4b68-9300-323742eeebdb,e142b756-f1db-4ce4-8fd2-7f92030104cd,2025-06-02 07:52:00,Jaffle Shop again. Ordered a adele-ade and a nutellaphone who dis?. This place is my least favorite.
19df49e5-e003-4f5e-952c-18f93118d289,7becb25d-046f-4775-84ee-18aa3ac5b520,2025-06-02 10:20:00,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
e45507c2-a89b-4f6e-9bfd-26b60822a628,94cc5ade-c784-4d3d-9661-043e17ca0303,2025-06-02 11:14:00,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade and a mel-bun.
e160c16a-fa4f-4da3-8822-6049d6e36ce2,895706ec-d8d8-4f34-9669-8c0775911a52,2025-06-02 10:00:00,Jaffle Shop again. Ordered a adele-ade and a the krautback. This place is inedible.
49fea2b8-b1b8-48f6-9f4a-700c3c685667,44274a8d-526a-4ef7-9e82-632b08b36c40,2025-06-02 11:06:00,Jaffles from the Jaffle Shop are delicious! Ordered a adele-ade and a doctor stew.
742e52e2-0220-4549-8d22-2c8146d332b2,e21301d5-9c68-418d-8332-b0e678921c65,2025-06-02 08:00:00,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
47556f77-b527-41af-820a-fd52b21a0dd5,5ca7f6e2-f4c2-4d4c-ba49-ef7cc4c1b19a,2025-06-02 13:29:00,Jaffle shop is solid. Ordered a tangaroo.
65de1f15-be78-4b12-87ea-93b781bca698,a23e2c73-a000-4ea9-b9cf-464c82350830,2025-06-02 07:46:00,Jaffle shop is average. Ordered a chai and mighty.
c514c4da-dc2c-477b-9430-9ae748796f46,ade3b54a-4ecf-4b60-a238-d2a8aa5fc452,2025-06-02 10:57:00,Jaffles from the Jaffle Shop are delicious! Ordered a adele-ade and a flame impala.
6746ecd6-0914-4d89-b8d0-1f24149a4164,539e20ac-d959-40d3-9257-55e268fbd8a1,2025-06-02 08:58:00,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
3626d1f1-0af5-443b-9991-d877ccce8bd4,a4675512-3ce9-4937-bcdb-245b43117e52,2025-06-02 07:33:00,Jaffle Shop again. Ordered a for richer or pourover  and a flame impala. This place is terrible.
56d91c11-2e2e-4e46-a78e-20d9a2657eaf,8936b860-5cc2-4e4d-89b6-8cf79eeaf0e3,2025-06-02 08:51:00,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
448dd9ab-5253-426a-aa86-6076fafe4420,d72eee93-07be-4832-a82e-0939c097ffc5,2025-06-02 07:50:00,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is gross.
b9affaf4-2632-4067-a930-cf8554d279e7,92da222c-c83d-4829-b59d-494dc31c9a3c,2025-06-02 07:07:00,Jaffle Shop again. Ordered a for richer or pourover . This place is inedible.
48e7b315-9f14-4ca6-90c9-1421bd2fcf89,951a2cbd-4876-4cfb-9012-bb106bb01ac1,2025-06-02 12:23:00,Jaffle Shop again. Ordered a vanilla ice. This place is the worst.
0f65ebf1-89f7-4fa5-ac57-2d716d6475d8,7e8f772f-6c32-4051-891b-5c0a763867b0,2025-06-02 07:39:00,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover .
02f0bb8a-844b-40a6-a714-7a91fb07eb61,a3445783-f2a0-445d-a80f-0a54407115c3,2025-06-02 07:15:00,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
3d0f813d-1a44-4a8d-bae2-4b492c6f2f82,10899469-69e9-4718-81e4-f94a04f1e8da,2025-06-02 07:50:00,Jaffle shop is just meh. Ordered a adele-ade.
7ae67a98-27cc-4ddc-b53d-3c9da38bcab2,ced4b1b4-1eee-4ee0-a290-410361ae135d,2025-06-02 10:09:00,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo.
fd58f5c7-4dd9-4a20-b81a-5cc19419ac7c,5826ad37-cf2f-40f3-ac04-ef15ac6c87b7,2025-06-02 11:30:00,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo.
a925010b-347a-40c8-83f6-355174d47607,9240ea81-3af1-49af-a4f4-1edf48f8ca75,2025-06-02 10:44:00,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
54b90426-2630-4a3d-999c-b8d802e23124,43fbe9a4-822c-4b59-99e0-c80f7bfc2263,2025-06-02 11:38:00,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo and a doctor stew.
b3b3edf7-87d8-49d6-b2d5-e6cd819b344c,d48a8882-e0c8-4372-b567-6590d00014ac,2025-06-02 08:03:00,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is my least favorite.
f97372d0-ccba-4050-a2bb-e66baf6b4ebd,bf3bf893-8824-4eb6-8d41-408f7ab90811,2025-06-02 09:07:00,Jaffle Shop again. Ordered a adele-ade and a nutellaphone who dis?. This place is disgusting.
43ff5aca-9424-4e00-908c-c9e1444a9788,52fb2023-d431-42be-9b25-19d4de20c838,2025-06-02 08:37:00,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is gross.
13d155c0-fbeb-4e8d-b8cb-88bd27fcf264,ce7f0e06-9bdb-45e1-8c54-9f15f6cf0510,2025-06-02 10:26:00,Jaffle Shop again. Ordered a adele-ade. This place is awful.
72b6ddff-6b28-41b1-909f-14e059d8d7f0,91e74e5a-15a0-40f2-843b-6123b510dd7c,2025-06-02 07:28:00,Jaffle shop is fine. Ordered a adele-ade and a nutellaphone who dis?.
86168a2d-daac-452b-87c6-d57440aaa59f,532b9cb9-0d43-4f0f-a747-a86511811dc1,2025-06-02 11:35:00,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo.
27d4af1c-f17d-4dd3-b263-e5338f46dfb4,86583142-562b-4748-87ec-bfd9e3c806bf,2025-06-02 07:46:00,Jaffle Shop again. Ordered a vanilla ice and a nutellaphone who dis?. This place is the worst.
977d23df-4be3-4355-8a5a-53ee96c1b701,c82132ac-1108-4e32-aebd-d5714dadb4bb,2025-06-02 09:41:00,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is inedible.
78156aad-c88c-4d2b-bdea-7dc09dee5658,12619941-d9aa-45f4-a38c-d6b648887da8,2025-06-02 11:56:00,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
412b5d9c-138f-4fde-a2a8-36ca9735e385,8f9822d4-7ea1-469d-928a-a06574252157,2025-06-02 08:02:00,Jaffle Shop again. Ordered a for richer or pourover  and a flame impala. This place is terrible.
d9500e4a-59bd-4b63-a544-1608618d338d,bf5c1456-9c8e-46fd-9a17-ff040842dac1,2025-06-02 10:51:00,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is disgusting.
ba2a6f1c-9636-41df-a3a9-6835d2341aee,104a721c-b99a-4589-811b-244216834e8d,2025-06-02 09:46:00,Jaffle Shop again. Ordered a chai and mighty and a nutellaphone who dis?. This place is terrible.
1e14e0cc-653f-4948-9fba-b06781a359a2,759491c0-3349-4f4b-a528-ad5ae93f51c3,2025-06-02 07:51:00,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo and a doctor stew.
c1124533-f541-42bf-8efd-1224af488637,49de9c48-1bfb-4681-b713-b0f165c89d78,2025-06-02 10:36:00,Jaffle Shop again. Ordered a vanilla ice and a flame impala. This place is inedible.
bc9c1199-ace5-4c7e-8e74-4f8478321e35,c8b2a66e-f004-4d52-ac96-ad1c36e05295,2025-06-02 08:01:00,Jaffle shop is solid. Ordered a vanilla ice and a doctor stew.
6b594661-203d-4053-8c7a-092a35d0dd80,f60f5054-1327-4ba4-9451-bf60ea877bc4,2025-06-03 12:53:00,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
bbee8d04-a656-4403-b7dd-cdeabf1d5ac4,7d7f187a-7c0d-4160-ac13-c155de89ca61,2025-06-03 07:59:00,Jaffle Shop again. Ordered a adele-ade. This place is awful.
10eb37c8-6f62-4f9d-b123-6d973f696495,586b5d24-ef68-4043-b53a-7b3ffcfaa6f8,2025-06-03 08:19:00,Jaffle shop is solid. Ordered a for richer or pourover .
285150ad-05e5-4511-a74d-f6bb7cf21548,f546129d-82f1-4c79-b96b-3fbef295d15c,2025-06-03 09:07:00,Jaffle Shop again. Ordered a chai and mighty and a nutellaphone who dis?. This place is awful.
0b59a0e3-8f60-43e8-a0fd-f27c41824c87,d78b7441-97e4-4708-90ac-2d0190679ade,2025-06-03 12:50:00,Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice and a nutellaphone who dis?.
6fa3b4af-aab6-4c03-b770-6b4a0a66d131,ad89b658-aee4-4122-b8bf-fa430672de20,2025-06-03 11:14:00,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
9ba3a43e-0450-4fcf-893b-0211d7d27859,17ab7d25-6347-42e1-9506-57c00cbe1a93,2025-06-03 08:29:00,Jaffle shop is pretty decent. Ordered a tangaroo and a flame impala.
