id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
1217b8bb-949a-4d76-920e-8b35ae8b89b3,c681f8df-35f9-4fb6-bfc0-9d1be317388a,2025-09-28 08:44:00,31fd2102-a7e4-4c4f-8977-f3963873691a,500,31,531
21af86e2-2ab1-4d0f-aa21-63aa2903a8dc,89fe79d0-a09e-4cff-bdb5-62793228dabb,2025-09-28 10:54:00,31fd2102-a7e4-4c4f-8977-f3963873691a,600,37,637
fa7902a5-c521-4a91-95a8-52c63b73dd0d,743bf450-6244-45fc-bc3b-22bb95e55716,2025-09-28 08:12:00,31fd2102-a7e4-4c4f-8977-f3963873691a,3800,237,4037
d655b591-8a6a-479b-9913-c36c5195b4e6,619793c0-20e6-4f55-8dbf-233f7095dc32,2025-09-28 09:15:00,31fd2102-a7e4-4c4f-8977-f3963873691a,9000,562,9562
055a5e40-9487-455b-80fc-c780781fc1ed,fe019907-3cd2-4e22-b865-3893659a2322,2025-09-28 12:19:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1600,100,1700
d492f46a-01a7-4644-8fbf-4ff4ceadacbc,909184f9-bd3f-49ec-8fed-79363e96373d,2025-09-28 08:55:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1600,100,1700
fa666084-55a0-4665-93d4-9c5285448f53,8856e4e4-2241-4d6e-b39c-688072b20f38,2025-09-28 11:19:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
efec0a9a-4ce8-46c9-aa04-fe0608153ed4,643bc242-e590-41ad-9a1d-17e3f212786c,2025-09-28 08:08:00,31fd2102-a7e4-4c4f-8977-f3963873691a,400,25,425
29abf7d5-7e3a-460e-a638-b2cd7543d638,c6107aea-ba00-4fbb-b4d7-e89783b37c27,2025-09-28 10:38:00,31fd2102-a7e4-4c4f-8977-f3963873691a,400,25,425
deed192b-b83b-4d8e-aecd-2fcad99fe5f3,d70c1e2f-c08f-48d8-9f14-2057e7535bce,2025-09-28 11:46:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2000,125,2125
77eda4fe-b655-4dc9-ab57-9a5f89333251,54d5e33d-4f29-4099-b853-dfa9d506fc13,2025-09-28 08:22:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2000,125,2125
cf90e4a7-6055-4e7c-a4f8-35b35413f2e0,cee04119-c39e-4c7a-a39d-726cc820861d,2025-09-28 11:39:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
b43aafb9-e9c1-4563-bf22-4857d69b8575,48509f76-2ec4-452d-a2f2-e4f53c794758,2025-09-28 09:12:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2000,125,2125
23a4145e-8bca-4186-aa4f-076cd708552f,eaf2cf98-fc61-47b6-9321-619d55b978eb,2025-09-28 10:37:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
63fe22c9-1dd8-4d01-8721-ac7b2b754f07,b0622aee-961f-4157-8e30-5ba0ad202c5b,2025-09-28 12:53:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
76da8f73-9e5c-4ce9-8746-fedfb5853664,0ba5d210-a067-44b3-9766-6ee0a1551970,2025-09-28 08:42:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
8f6f8a2e-c9a4-4607-8e02-934b5a81ba6d,721a3c67-b13c-4cad-a7d4-1e893743a207,2025-09-28 10:26:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2000,125,2125
bd6159ea-233b-4684-bfaa-4ced460ce307,e142b756-f1db-4ce4-8fd2-7f92030104cd,2025-09-28 08:06:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
d6c78250-3893-4e9d-b724-b90ea780f741,7becb25d-046f-4775-84ee-18aa3ac5b520,2025-09-28 09:29:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
d2f3360e-5844-47cd-b591-2f8e4861a48e,94cc5ade-c784-4d3d-9661-043e17ca0303,2025-09-28 09:52:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
73609fba-f5a5-401c-8a1e-bd7e24ef2cc8,44274a8d-526a-4ef7-9e82-632b08b36c40,2025-09-28 08:47:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
f32491d8-4f2f-4e49-b3ae-db18f78060bb,e21301d5-9c68-418d-8332-b0e678921c65,2025-09-28 10:27:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
4520ce36-e642-4dd3-9d6e-30e1a25144c9,9bf90fde-87a6-44f6-b3f1-6b5a8750bf7b,2025-09-28 08:36:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1500,93,1593
36d99ecd-2bc1-46f9-a501-5636822a253c,5ca7f6e2-f4c2-4d4c-ba49-ef7cc4c1b19a,2025-09-28 10:03:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
1f793ef2-4897-418e-91df-fbc3d8e2bf75,ca4ef648-0fb7-49d2-9d7d-e6485d66850a,2025-09-28 09:12:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
d92ef66f-497a-4707-b9ad-51692e21a18b,539e20ac-d959-40d3-9257-55e268fbd8a1,2025-09-28 10:44:00,31fd2102-a7e4-4c4f-8977-f3963873691a,700,43,743
8d4aeaeb-d0ea-4947-b55d-523c735f9a2e,a4675512-3ce9-4937-bcdb-245b43117e52,2025-09-28 08:50:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
8c5ec1df-b634-4528-a67b-2e5ff4469043,71ad8e85-2461-46e0-9a83-45432bf61ff7,2025-09-28 11:08:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1900,118,2018
547ffb98-ee5c-45fd-abf9-87bb61bb0501,951a2cbd-4876-4cfb-9012-bb106bb01ac1,2025-09-28 08:09:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
284a7600-be39-4ecd-89c3-c21e52f876a1,7e8f772f-6c32-4051-891b-5c0a763867b0,2025-09-28 09:05:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
174833ed-012b-4aa8-9463-e7a968ececaf,d65e249d-d311-4591-9cab-fe02e1ad1487,2025-09-28 10:16:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
106da180-cc24-4bee-a1d3-ca003c6f4d90,2d89a6aa-29b5-457a-8342-8b368c0b3d54,2025-09-28 08:41:00,31fd2102-a7e4-4c4f-8977-f3963873691a,400,25,425
e7b5bcbb-60eb-47ed-a1b2-adba2975a9fa,39a0f0ea-5a74-4967-878f-e146e8b0f0db,2025-09-28 10:06:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
1a211afb-ac22-48ad-a601-80dca615bc1a,b26c2eb5-5cfe-4a2b-8eb3-49650105c0aa,2025-09-28 09:44:00,31fd2102-a7e4-4c4f-8977-f3963873691a,600,37,637
21da06a8-f00a-463c-92ed-c9612dae248d,f3387994-17f2-4a47-8326-5cf290616061,2025-09-28 11:22:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1900,118,2018
bf40f716-aa4c-4c15-8c7b-41554f25c6ea,4c5c5a1d-007f-4e1c-bce0-2c40bf7f1d5d,2025-09-28 10:05:00,31fd2102-a7e4-4c4f-8977-f3963873691a,400,25,425
6c99ee93-8c74-4596-abef-5ec4b9054161,6ffe7efc-b4e9-4b38-bf6c-e698033813ff,2025-09-28 11:08:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1600,100,1700
31ac2cdc-7520-4f3d-a4de-6c5111517d81,70c609b1-9aca-4cc2-9de8-23a9ae054035,2025-09-28 11:07:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1700,106,1806
b746eb5f-9095-449d-88ba-c29c17168eda,38b63c07-ee9f-4758-9dae-2232e772b03c,2025-09-28 08:57:00,31fd2102-a7e4-4c4f-8977-f3963873691a,3700,231,3931
e98955e3-0c54-4abb-84c3-3b78261f9596,237c0649-5a7f-4ca1-8014-9ab808e34005,2025-09-28 10:39:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2000,125,2125
45f41413-439e-4600-a1f2-39337f966338,6707c1b6-819d-467b-bf9e-3051bc603f13,2025-09-28 08:19:00,31fd2102-a7e4-4c4f-8977-f3963873691a,600,37,637
90ad012e-5569-41fd-9255-f6f38e1a07ef,ec9b879b-a95f-4e63-b871-06ba529c4fba,2025-09-28 08:12:00,31fd2102-a7e4-4c4f-8977-f3963873691a,500,31,531
fcfd555d-dc67-43ec-9427-25c3377c7b54,c642f5a6-4b0d-4453-9782-14a81a1a1747,2025-09-28 09:26:00,31fd2102-a7e4-4c4f-8977-f3963873691a,7200,450,7650
c4f7b194-1f89-4892-a556-6d13c7b8c9a2,d16742ea-e12f-4e23-9bc4-fff907b02d6d,2025-09-28 09:22:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1900,118,2018
80de7044-e102-4b59-b97c-7c9b9631c73d,76031b37-17f9-4642-b008-6515515c1a74,2025-09-28 09:40:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1900,118,2018
6a61c83e-1a08-49de-8db1-e2d99a53c00c,499a7b52-700a-452c-8316-0bbcb790a76a,2025-09-28 10:18:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1900,118,2018
4264c9b2-98f5-4eca-bf19-941032c1c4f6,62dbe18a-fa22-499c-9e2a-39bc752bab02,2025-09-28 09:03:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
240f1de9-0620-4376-933e-3feec459736f,0e1606d0-ea18-40bd-bf81-b660f8d20964,2025-09-28 08:53:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
7902387a-a186-4813-a882-1c81addab3b2,bfa9a60f-df34-4efc-b551-698812a248c4,2025-09-28 10:13:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1600,100,1700
8ad271c0-d395-4159-bd18-2968053db8f0,12d2e64a-e760-42d3-8eea-970677f43f82,2025-09-28 08:55:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2300,143,2443
9abc26c6-2a3c-4e27-b38f-096b9c0ebe6b,775ce242-d11a-4637-a64f-eb3b161954bd,2025-09-28 10:04:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
629c57d2-895b-4ba4-af4a-6331b5232452,5aaa69c8-a5fa-4da0-ac2e-41a8997a1868,2025-09-28 12:05:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1600,100,1700
a5988b0b-facd-42c0-bc19-60b2fb4af32b,0c9b156f-0c44-4938-a836-933ca08f4385,2025-09-28 09:40:00,31fd2102-a7e4-4c4f-8977-f3963873691a,2000,125,2125
1565c2f4-07d6-4b00-bb82-32924681a125,a00170e0-a45f-479f-a54e-b055ca7603a5,2025-09-28 08:18:00,31fd2102-a7e4-4c4f-8977-f3963873691a,1800,112,1912
653e45ce-b8c9-4845-b064-54ba8341e46b,5826ad37-cf2f-40f3-ac04-ef15ac6c87b7,2025-09-28 08:10:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1800,135,1935
9f135959-eace-4c8e-b272-158e35b3c1eb,2fb3a2a9-0c10-4910-abfe-b3630174f39a,2025-09-28 09:23:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
cea2c399-a54a-4ad8-a561-d3a71e0da82d,c602eae9-bd08-4a88-8932-2b271f3e466a,2025-09-28 09:33:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1600,120,1720
955efc4f-c0de-40fd-ae9c-32956729aab9,9240ea81-3af1-49af-a4f4-1edf48f8ca75,2025-09-28 09:37:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,500,37,537
c6aa5c08-f153-4d9d-bd38-6073b76933fc,d8a3691f-072a-4aef-8c32-dd43f88fd8dc,2025-09-28 12:52:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1500,112,1612
12b58210-eb92-45f9-ae4b-2b820b0c0211,54f12c85-6505-4538-a989-07b639e78812,2025-09-28 11:19:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,5200,390,5590
6f8b2236-5e99-4a40-8c52-31f52b807f90,c1e8eb16-8594-4c5b-bbf6-ef3bacb901e3,2025-09-28 08:04:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
9b94f372-d3d9-418f-a4cd-ab5d2652b9b6,97500572-8aa9-43b2-ac3f-fecacf5c55a3,2025-09-28 08:14:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
b0ca5667-1a7b-41e3-ab76-8e7d5f8d1787,a1731e83-631e-471b-8e86-25c089f0ceaa,2025-09-28 08:25:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1500,112,1612
2a379dff-a36c-4d19-9c3d-9ede7f099e8b,532b9cb9-0d43-4f0f-a747-a86511811dc1,2025-09-28 08:34:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1500,112,1612
44753346-f4a7-4c98-82d8-3b911dd2251f,e95b8067-4565-4fc4-9f0f-646ac5f320f5,2025-09-28 10:03:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
c152667d-d09e-4ba6-bed7-25f6719df706,86583142-562b-4748-87ec-bfd9e3c806bf,2025-09-28 08:51:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
e6514da2-e66a-43d1-99dc-d47dd6aea397,3fa00bdf-3b30-4596-bb7c-a2a38d53d8ec,2025-09-28 09:34:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1600,120,1720
189cc791-ba15-43f5-a3e1-14c7d3bed46d,c82132ac-1108-4e32-aebd-d5714dadb4bb,2025-09-28 10:46:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
5a33cd14-ca04-4591-bc12-900181d7ab14,12619941-d9aa-45f4-a38c-d6b648887da8,2025-09-28 10:55:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
ab672eba-310a-4b01-af4a-35683cb0414e,8f9822d4-7ea1-469d-928a-a06574252157,2025-09-28 10:54:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,400,30,430
37e29b02-2eef-4e9f-b023-f89fc6b22dfc,bf5c1456-9c8e-46fd-9a17-ff040842dac1,2025-09-28 08:37:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1600,120,1720
3424869c-eed3-4d31-b975-db7b571599bf,e6249a28-b0ce-4af1-9aa6-bc6118ba30fa,2025-09-28 08:58:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1800,135,1935
24c45a76-a1a2-4369-ae76-7aa4ca838059,02a36fba-2407-4d58-bf25-6e4b714b0d53,2025-09-28 08:14:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,700,52,752
6c99123e-ceac-4496-881d-3cfadda922d2,104a721c-b99a-4589-811b-244216834e8d,2025-09-28 08:32:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,400,30,430
c031194d-1a47-4f6f-b334-208b2951a1ad,f94d8419-49f4-44a2-93c5-4d05f456e97d,2025-09-28 10:17:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1600,120,1720
f63d2200-3ae5-4104-abe6-3f440002f96d,6fe6332c-70fd-4c3f-bd0a-21ab9acc1769,2025-09-28 10:33:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1500,112,1612
79cfc3b4-5eb1-484f-9077-096316b715f2,759491c0-3349-4f4b-a528-ad5ae93f51c3,2025-09-28 08:19:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
9bd111b4-96c2-434f-ae74-753a1a86e1d1,4628057d-5cac-487f-9287-49d009e4d120,2025-09-28 08:46:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1900,142,2042
69099de5-4d27-4cef-b832-99aa70918590,a0d30b5a-1396-4f1a-aad6-3d0a09877123,2025-09-28 09:40:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,8900,667,9567
3a8aa2cd-e46f-44a2-a584-3736f895642d,65e81997-2685-41da-ade3-aee33c1eb678,2025-09-28 08:40:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
64758401-89f5-47e4-b77b-7ceb85305dba,f6f7e961-d8f7-4c00-91ee-9e5f7d676779,2025-09-28 08:50:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1000,75,1075
34328df0-20fb-4bfa-8c32-5009de9a27b9,f1a158b7-2dd2-46ca-af25-a4fbf9968830,2025-09-28 08:00:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,6700,502,7202
9bf91b2d-f3e9-4d04-8076-1842ff09343a,8a0c988b-6f4e-4396-a2b6-f2762a14ab38,2025-09-28 09:00:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
aab2c948-6041-4ea7-9b89-6d60b3320929,4817f7b0-555d-4c4c-9cb6-d4d62e5ba42f,2025-09-28 10:21:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,400,30,430
4c4b5a5c-5042-4f5b-ad4b-34600371d619,c9ee6e1c-e852-4213-8c6d-69d2a725d8d2,2025-09-28 10:02:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1700,127,1827
492d4d6a-e5c4-41cc-b965-40676763e70a,e0fe0db2-4eba-451d-8ec4-34ad7d9d53d0,2025-09-28 08:18:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,700,52,752
a70bdb48-e766-4a4d-b813-ca80b852e286,9e5c44ac-21dc-4c9e-a72d-80b8e0d62ed8,2025-09-28 08:32:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,7100,532,7632
d8362752-2f7c-4582-b7dd-2447c0739644,17f6a03c-0b5d-4e69-bdfd-a9bbef042298,2025-09-28 08:34:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,400,30,430
fc57279e-e0d3-4b47-a760-85a8cc2e0f9b,a10a8f25-824b-46f9-98cf-2d305eaecbaf,2025-09-28 09:28:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1700,127,1827
72065628-42f8-41ea-b814-4172c0445fb3,43184958-b9e8-423e-a743-2d09292601d3,2025-09-28 08:26:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1700,127,1827
69c8403a-6b96-43b7-80b6-4883081aa02e,fbf39d20-7fd3-4ac5-843f-7f1a419f6470,2025-09-28 09:23:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1900,142,2042
6e764648-3a7c-4e24-beaf-674c0d4fbc96,30461ab6-3367-48e8-9e9c-fba2a058015a,2025-09-28 09:37:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,600,44,644
ea9227a5-3ba2-4ae4-a1f7-2a5aa6902f26,401365bb-5550-4e46-ab00-e864e6d23bc2,2025-09-28 10:11:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,500,37,537
a4062acf-2fdf-4c8f-ac5c-a1a45f7fcddb,7f3110ad-1596-4eef-a240-1943372062a9,2025-09-28 09:22:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,2000,150,2150
b0101b54-9b99-4dfb-aa1e-ebe872872f6b,2d5cc9d9-b3ee-418f-a114-c99ff3df0d23,2025-09-28 09:04:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1800,135,1935
e9fbd4bb-ecda-47b4-bc63-bf6290870b85,364827a1-cafd-4103-b57b-ca7f90a01dc6,2025-09-28 09:35:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,400,30,430
e1607c09-bec5-43f9-a947-fa3c3dc9b913,0920a46a-afdc-401a-b5b2-21f635577f1c,2025-09-28 10:07:00,e490bc68-9ae5-412a-841d-5bfa1545d2bf,1900,142,2042
671f11b8-c3da-4aa4-9404-4a792923705e,5b5b2930-f819-4e0c-974e-6e1428f1dced,2025-09-29 11:03:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
23843eb0-04dd-41c8-8eb9-cb22ec664798,94858156-8db0-4808-b232-f19a2a1098c6,2025-09-29 07:58:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
053c40de-cbca-45f8-9efe-6a96641bb143,f60f5054-1327-4ba4-9451-bf60ea877bc4,2025-09-29 07:41:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
58e2f46f-b8e4-43a2-bb22-8897977cb034,646d9882-560c-4b34-9692-3bbe1f0b01a4,2025-09-29 10:49:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
dd766c47-b45e-4ce3-b247-81abb596f399,be1ab605-1d68-4372-bd83-0ba15dde2410,2025-09-29 09:47:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
928ed977-f469-442c-b22a-061508fce385,36eada17-2918-4541-a416-e81b0e5ae531,2025-09-29 09:47:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1500,89,1589
fea2ba42-9a3b-4952-b608-ebc604c972e7,8401a701-161d-4a7e-a696-549eec35bf4d,2025-09-29 09:12:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
7a17cdfb-a550-4508-b74e-7723ed027545,a1efab98-45a5-4d42-a5bc-4933c3860705,2025-09-29 08:15:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
fcedf7d7-eabe-4b92-9e71-d7671bcec6f6,5ab26060-00d6-4778-93d3-26d3e91a64d7,2025-09-29 12:04:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
8c55be23-7782-4362-ad01-c4824e75b340,586b5d24-ef68-4043-b53a-7b3ffcfaa6f8,2025-09-29 10:34:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2100,126,2226
b1dfecf5-f862-4aa4-a594-50e469365739,f546129d-82f1-4c79-b96b-3fbef295d15c,2025-09-29 09:53:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
e65313af-1d16-467e-860c-67ca764d7a96,c53d015d-bec0-46e5-9ce7-21a702dc3447,2025-09-29 12:42:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
168c6264-84ef-4d0a-9e3f-2e8d63063cd2,81abb013-c13c-4434-acc7-4421577d650e,2025-09-29 11:56:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
48f7371e-f9b3-47f2-b3d8-dc6b5f475980,7b297cec-4011-4351-a8a5-a2af71ae0f9f,2025-09-29 07:30:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
16f60d45-6e40-44b5-8228-ec7fba9fde76,7572868d-ce85-4e92-aa59-f13c8b51b687,2025-09-29 15:09:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1100,65,1165
f3df6e1b-9324-4577-922b-0a800b73bcfc,4b2996e9-2683-4b62-a93c-57e8be46e7d2,2025-09-29 07:39:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
6fd52388-dc77-4864-a5f1-44d3627c687d,d78b7441-97e4-4708-90ac-2d0190679ade,2025-09-29 10:14:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
ade1dc62-a832-4a95-82fe-721e58b83a02,ad89b658-aee4-4122-b8bf-fa430672de20,2025-09-29 08:02:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
0a2fd036-1aa4-46ef-898f-51705c86b788,17ab7d25-6347-42e1-9506-57c00cbe1a93,2025-09-29 08:23:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1800,108,1908
6b3897f3-fa3b-40d9-b098-2ccf82c21eee,ab0fc70c-7e15-4182-bd29-d5d9b7123421,2025-09-29 10:40:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
5394a796-ae4e-4dfe-b8be-ab3bf64cfadf,e3187eef-f8a3-4bc2-80e2-ec1526188609,2025-09-29 08:07:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
a8a75751-a3a6-452a-b845-e40ec11334ca,c2f25b11-7563-4d71-97fc-febaa2bdb2cf,2025-09-29 08:23:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
dd71620a-3b51-4777-851b-8feb0076ebbc,7f4d2bdc-227e-4b62-8ede-573f37647ac5,2025-09-29 07:21:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
aa49aa6a-e367-4dc2-9b64-c8a7c9e13b4a,46563807-7f6f-4763-adc5-b2df40d6c0be,2025-09-29 09:49:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
f46b1dd4-ebf2-4c11-9e7b-445355bc651f,206a3cc5-6edc-4e6f-bb99-f956f4715f65,2025-09-29 09:40:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
9b6f8f92-f5fe-4629-b976-b3946f43b609,13ddc206-b2bd-49b4-b2d1-3f95e8796fb3,2025-09-29 12:45:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
a7e287a9-58b4-43c8-be20-3fcb51510f93,0bdc5c8a-4658-47d0-825e-379ecbb9cfe0,2025-09-29 09:44:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
6302ab33-84d8-4d7a-99f0-dee0197c4c49,4601cd64-6c1d-47d1-952f-1e3ce6c9b70d,2025-09-29 10:38:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
94a27f4d-d8ed-49d9-8c32-7a501b78e5f2,3b96c2c0-49cc-4a27-8cc4-7388ff5791f9,2025-09-29 10:32:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
c90f4942-2b9e-4c57-a4ca-47e32687fba4,843a90df-79a9-4780-bf27-94e360c3aae7,2025-09-29 08:45:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
cdc010cc-2d9d-4054-adfb-0dd694cef45a,f7dec2cd-c107-4141-bfbb-0523dbfc6dbc,2025-09-29 10:32:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1700,102,1802
a242ed10-8ec8-4f77-92f0-7fbf64b4b65b,b9deb253-9d53-49e0-b346-4968ddaa0940,2025-09-29 08:08:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,4600,276,4876
27cbe867-c1f4-4979-8b27-00734c60aaaa,b4f8c43d-50cc-4a5b-af14-d38de3c04d9b,2025-09-29 10:06:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,1600,96,1696
ceceb15d-801c-493f-9f2a-ea3d698c3622,321543af-3044-4662-80fd-a0ec4c8819a2,2025-09-29 10:14:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,700,42,742
eb6a514d-2549-4a51-a51b-28e62d7acf66,e8a9f3e4-ffce-4466-b4cb-060c4223360e,2025-09-29 11:06:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,500,30,530
db8bee87-73ac-49b5-82e7-c0394e46f611,5245c435-e02f-4e6b-8b0d-47bd2a2ebc19,2025-09-29 07:45:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
f753f4bb-a14c-4ea8-878b-b885b4b94a93,b3bd7b6b-d18a-4d1b-bb9e-48252745d230,2025-09-29 08:47:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
9bfdd3fb-ee8a-4601-899c-fc7970b27773,0edbc2f8-9e89-4681-98ac-9b729243dae8,2025-09-29 09:31:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
fb60066f-51ff-4189-a4bf-17e4274a9b2a,3e23c3f8-ec05-49dc-8190-efade1ab932c,2025-09-29 12:34:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,400,24,424
184e1177-bccd-42f2-9944-8b4b47143f91,c1d3e214-0ee4-42f3-909d-9ce77ac63208,2025-09-29 08:52:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,600,36,636
d4602c50-ef9d-455b-8aa9-16c6a467752f,a665829d-b450-4cef-be5e-008f3deebc98,2025-09-29 09:35:00,13a495c8-e14a-4e5c-bd67-024e21729fcd,2100,126,2226
